sys_idx,notch_idx,dia_idx,systolic_amp,notch_amp,diastolic_amp,systolic_time,notch_time,diastolic_time,rise_time,pulse_width,heart_rate,beat_idx,R_ratio,SpO2_est
45,138,,143.03196839054587,-129.43289643754457,,0.09,0.276,,0.18600000000000003,,83.33333333333334,0,1.1079774047560662,82.30056488109835
405,505,,189.15626897524388,-136.01635077754773,,0.81,1.01,,0.19999999999999996,,84.74576271186442,1,-1.810175744378711,155.25439360946777
759,863,,189.58731504690823,-144.1330223883373,,1.518,1.726,,0.20799999999999996,,83.56545961002786,2,0.25758330268264723,103.56041743293382
1118,1221,,203.48379670777527,-156.5545936921563,,2.236,2.442,,0.20599999999999996,,80.0,3,-0.22661465613615261,115.66536640340382
1493,1596,,192.6526444350602,-155.58976042993785,,2.986,3.192,,0.20599999999999996,,80.0,4,1.4194372456716136,74.51406885820967
1868,1972,,178.5464785002463,-144.6415523993873,,3.736,3.944,,0.20799999999999974,,81.52173913043478,5,1.0063212726471782,84.84196818382054
2236,2350,,182.8520166243261,-151.54350549981848,,4.472,4.7,,0.22799999999999976,,73.52941176470588,6,0.963208160987212,85.9197959753197
2644,2758,,191.1360888812701,-159.90184867056297,,5.288,5.516,,0.22799999999999976,,72.11538461538461,7,0.7869843323203243,90.3253916919919
3060,3172,,186.29000622060502,-131.38948613409576,,6.12,6.344,,0.2240000000000002,,70.92198581560284,8,0.6491342830304665,93.77164292423834
3483,3585,,155.0595023702716,-106.43533911254376,,6.966,7.17,,0.20399999999999974,,72.81553398058253,9,0.7889547263928759,90.2761318401781
3895,4001,4045.0,146.11277945626352,-90.61631220291831,-82.83563814042358,7.79,8.002,8.09,0.21200000000000063,0.2999999999999998,72.11538461538461,10,-6.510370605614129,272.75926514035325
4311,4419,4472.0,160.32408101540884,-87.60889398422869,-76.02526635266524,8.622,8.838,8.944,0.2159999999999993,0.32200000000000095,71.25890736342043,11,-0.010182923155365778,110.25457307888415
4732,4938,,163.7606145431009,-81.68181962628626,,9.464,9.876,,0.41199999999999903,,72.28915662650603,12,0.3946194205705345,100.13451448573664
5147,5243,5297.0,160.86753378582486,-87.12191481682052,-66.14045456637794,10.294,10.486,10.594,0.19200000000000017,0.29999999999999893,77.12082262210797,13,0.24767500501710973,103.80812487457226
5536,5636,5700.0,151.66911594892278,-95.5847054433647,-72.18944260902802,11.072,11.272,11.4,0.20000000000000107,0.3280000000000012,77.720207253886,14,0.5276075171753816,96.80981207061546
5922,6032,,182.11112511328076,-117.41592846218354,,11.844,12.064,,0.22000000000000064,,77.51937984496124,15,0.17009088921931317,105.74772776951717
