sys_idx,notch_idx,dia_idx,systolic_amp,notch_amp,diastolic_amp,systolic_time,notch_time,diastolic_time,rise_time,pulse_width,heart_rate,beat_idx,R_ratio,SpO2_est
141,225,309.0,253.00888846108833,-275.84300411924676,6.487474552592045,0.282,0.45,0.618,0.16800000000000004,0.336,70.4225352112676,0,1.026737289890908,84.3315677527273
567,654,747.0,207.51912766689605,-311.90793337383076,8.982729387518257,1.134,1.308,1.494,0.17400000000000015,0.3600000000000001,68.96551724137932,1,1.0709874333912361,83.22531416521909
1002,1090,1178.0,223.80047583228526,-286.0845675628303,-44.89150009099282,2.004,2.18,2.356,0.17600000000000016,0.35199999999999987,75.75757575757575,2,1.0234146021920818,84.41463494519795
1398,1495,1574.0,231.72329922040063,-256.6356123174114,-26.57207610167863,2.796,2.99,3.148,0.1940000000000004,0.3520000000000003,73.71007371007371,3,0.9892709170087002,85.26822707478249
1805,1896,1979.0,187.71628802855628,-284.1934604689898,30.1935958170786,3.61,3.792,3.958,0.18199999999999994,0.3480000000000003,72.63922518159806,4,1.0923378943649715,82.69155264087571
2218,2306,2374.0,211.05469342485006,-211.72438548327358,-70.5023491013253,4.436,4.612,4.748,0.17600000000000016,0.3120000000000003,72.46376811594203,5,0.9676786532904336,85.80803366773915
2632,2714,2797.0,248.51643696623063,-272.04216191458124,0.23548768102920073,5.264,5.428,5.594,0.1639999999999997,0.33000000000000007,95.23809523809524,6,1.036796732964083,84.08008167589793
2947,3126,3239.0,162.10468182928798,-250.12922151724993,-2.996662351799565,5.894,6.252,6.478,0.35799999999999965,0.5839999999999996,60.0,7,1.0021634844280625,84.94591288929844
3447,3535,3610.0,240.15242328814296,-233.7714901954035,-9.245402782011398,6.894,7.07,7.22,0.17600000000000016,0.3259999999999996,72.46376811594203,8,-0.059783141333119315,111.49457853332798
3861,3947,4030.0,154.0126379505149,-241.5961188234132,-6.153582266626386,7.722,7.894,8.06,0.1719999999999997,0.3380000000000001,77.720207253886,9,0.6722201789991044,93.19449552502239
4247,4338,4417.0,271.77900746572686,-295.50706252091385,-28.799250368364486,8.494,8.676,8.834,0.18200000000000038,0.33999999999999986,75.56675062972292,10,0.9017587057863329,87.45603235534168
4644,4743,4827.0,211.61982958136946,-231.6134034926254,-13.420468128136628,9.288,9.486,9.654,0.1980000000000004,0.36599999999999966,72.99270072992701,11,1.0877178423298772,82.80705394175307
5055,5139,,208.25367680367174,-239.59704660188225,,10.11,10.278,,0.16800000000000104,,74.44168734491315,12,1.4706151616085446,73.23462095978638
5458,5546,5617.0,220.58326505860123,-213.97075682316884,-41.990536563389476,10.916,11.092,11.234,0.17600000000000016,0.3179999999999996,74.44168734491315,13,0.6990171390106495,92.52457152473376
5861,5952,6045.0,177.42638645688066,-193.4189162583392,-54.45936598519003,11.722,11.904,12.09,0.18200000000000038,0.3680000000000003,71.09004739336493,14,1.0132144757003612,84.66963810749097
6283,6367,6443.0,265.23217586493143,-270.4105203034526,-52.97093745275636,12.566,12.734,12.886,0.16799999999999926,0.3199999999999985,71.77033492822967,15,1.0280376054015752,84.29905986496063
6701,6792,6868.0,221.78370672817246,-241.53622213580837,-23.443021403135255,13.402,13.584,13.736,0.18200000000000038,0.3340000000000014,72.99270072992701,16,1.058885445660411,83.52786385848972
