sys_idx,notch_idx,dia_idx,systolic_amp,notch_amp,diastolic_amp,systolic_time,notch_time,diastolic_time,rise_time,pulse_width,heart_rate,beat_idx,R_ratio,SpO2_est
221,428,,15.388844963514192,-12.357421799036738,,0.442,0.856,,0.414,,84.98583569405099,0,1.0565679782165893,83.58580054458527
574,661,741.0,14.972489181157885,-10.02643599116886,-4.4960080046433,1.148,1.322,1.482,0.17400000000000015,0.3340000000000001,83.79888268156425,1,-0.20028545050568344,115.00713626264209
932,1113,,14.98668134098348,-21.4263515256748,,1.864,2.226,,0.3619999999999999,,82.41758241758242,2,-4.624980283109353,225.62450707773382
1296,1499,,30.034890126916416,-22.788023273773224,,2.592,2.998,,0.40600000000000014,,98.6842105263158,3,1.0538979682899434,83.65255079275141
1600,1680,1773.0,12.764397216826014,-10.246018555832295,9.868469836571139,3.2,3.36,3.546,0.1599999999999997,0.34599999999999964,92.02453987730061,4,0.2938069324952032,102.65482668761992
1926,2010,2079.0,10.225552535657613,-10.078095927063822,6.268253960217379,3.852,4.02,4.158,0.1679999999999997,0.3060000000000005,91.1854103343465,5,-0.21246787817610124,115.31169695440254
2255,2568,,6.555769983878238,-7.980182002001485,,4.51,5.136,,0.6260000000000003,,79.15567282321899,6,1.4574732524757925,73.56316868810518
2634,2822,2910.0,15.645888261602373,-11.179727523999398,8.42742867232447,5.268,5.644,5.82,0.37600000000000033,0.5520000000000005,77.31958762886597,7,0.3534562669377482,101.1635933265563
3022,3098,3172.0,15.427562065880688,-14.698434569752505,-1.873382289217207,6.044,6.196,6.344,0.15200000000000014,0.3000000000000007,72.46376811594203,8,0.10598190047251987,107.350452488187
3436,3654,,21.87176685675239,-8.418434546912394,,6.872,7.308,,0.43599999999999994,,76.53061224489795,9,0.8039544928300082,89.9011376792498
3828,3905,4019.0,10.389667535558837,-4.3499502657905635,0.9117390125503332,7.656,7.81,8.038,0.15399999999999991,0.38200000000000056,86.95652173913044,10,-0.09433179570927815,112.35829489273195
4173,4261,4328.0,11.875244932223852,-15.301163834057887,-2.844332516572488,8.346,8.522,8.656,0.17600000000000016,0.3100000000000005,87.2093023255814,11,-0.529642558364551,123.24106395911377
4517,4726,4766.0,19.882938608831807,-9.88947081166371,-8.851449567334129,9.034,9.452,9.532,0.41799999999999926,0.49799999999999933,80.21390374331551,12,-0.6855139675001316,127.13784918750329
4891,4975,5037.0,16.208333326994165,-8.21333655376422,4.177228999577461,9.782,9.95,10.074,0.16799999999999926,0.2919999999999998,79.7872340425532,13,0.02315127355285336,109.42121816117867
5267,5481,5568.0,13.407504482951506,-10.377067983589933,3.03364432992658,10.534,10.962,11.136,0.42799999999999905,0.6019999999999985,71.42857142857143,14,-4.7421479073166655,228.55369768291663
5687,5895,,25.31437453034411,-31.849066390058393,,11.374,11.79,,0.4159999999999986,,75.37688442211055,15,0.5565696388006898,96.08575902998275
6085,6287,,21.63940086879725,-12.169556583883013,,12.17,12.574,,0.4039999999999999,,108.30324909747291,16,-5.836289514408827,255.90723786022068
6362,6561,,1.2826633425116962,-12.009907091445134,,12.724,13.122,,0.3979999999999997,,110.29411764705881,17,-4.0100834284343065,210.25208571085767
6634,6961,,13.019183108670411,-15.079039864140466,,13.268,13.922,,0.6539999999999999,,52.81690140845071,18,2.519960739014833,47.000981524629175
7202,7432,,22.053708223919877,-9.4385579692476,,14.404,14.864,,0.46000000000000085,,93.45794392523364,19,0.8345405911697952,89.13648522075512
7523,7598,7682.0,10.023818689701631,-12.845558646618747,-1.4384032792695347,15.046,15.196,15.364,0.15000000000000036,0.3180000000000014,89.82035928143712,20,0.7807982563325775,90.48004359168556
7857,8069,,19.173788443835274,-15.307065599330091,,15.714,16.138,,0.42400000000000126,,79.57559681697613,21,-0.12428779644520847,113.10719491113021
8234,8319,8399.0,14.201524082089914,-10.467913629530004,3.25749268919256,16.468,16.638,16.798,0.1700000000000017,0.3299999999999983,101.69491525423729,22,-2.114848195650242,162.87120489125604
8529,8744,8864.0,16.465153343944046,-17.757879460454202,3.8866896721838033,17.058,17.488,17.728,0.4299999999999997,0.6700000000000017,53.28596802841919,23,-3.831376210372597,205.78440525931492
9092,9421,,24.51343235427603,-21.944265745837566,,18.184,18.842,,0.6579999999999977,,73.52941176470588,24,0.8202029279195819,89.49492680201045
9500,9677,9775.0,33.713750471870014,-49.41665970430829,9.446188429401333,19.0,19.354,19.55,0.3539999999999992,0.5500000000000007,80.21390374331551,25,-0.7686062777548288,129.2151569438707
9874,10154,,32.110650995446036,-14.081844198581386,,19.748,20.308,,0.5599999999999987,,82.87292817679558,26,0.4004856034033114,99.98785991491721
10236,10425,,8.139781851536354,-18.57305334407075,,20.472,20.85,,0.3780000000000001,,98.6842105263158,27,-4.589854170940034,224.74635427350086
10540,10630,10684.0,29.620468957253973,-12.387010490355433,-2.9876904212888684,21.08,21.26,21.368,0.18000000000000327,0.28800000000000026,98.03921568627452,28,-3.291366855059022,192.28417137647554
10846,11030,,9.716383291448022,-10.555986436584151,,21.692,22.06,,0.36799999999999855,,111.94029850746269,29,-0.3971934508982869,119.92983627245718
