sys_idx,notch_idx,dia_idx,systolic_amp,notch_amp,diastolic_amp,systolic_time,notch_time,diastolic_time,rise_time,pulse_width,heart_rate,beat_idx,R_ratio,SpO2_est
100,176,238.0,46.4738292490334,-170.8006432725958,9.14034263145869,0.2,0.352,0.476,0.15199999999999997,0.27599999999999997,114.94252873563218,0,0.9026430114046113,87.43392471488471
361,647,,142.32833973744152,-136.27114162080997,,0.722,1.294,,0.5720000000000001,,84.74576271186442,1,1.1800514864355984,80.49871283911004
715,899,978.0,96.63637364898497,-205.66905656294867,71.08323176135066,1.43,1.798,1.956,0.3680000000000001,0.526,62.11180124223603,2,1.2239294441761954,79.40176389559511
1198,1361,1447.0,88.64615165636232,-101.85292309929184,72.68530248733546,2.396,2.722,2.894,0.32600000000000007,0.4980000000000002,91.46341463414633,3,0.8493749706229538,88.76562573442615
1526,1610,1763.0,66.09418849054934,-188.28991977782118,97.95869176601542,3.052,3.22,3.526,0.16800000000000015,0.47399999999999975,77.51937984496124,4,0.9577803857115792,86.05549035721052
1913,2069,2153.0,103.02513193542848,-162.30900062307248,87.84473603812118,3.826,4.138,4.306,0.31199999999999983,0.48,97.7198697068404,5,1.1575088320773548,81.06227919806614
2220,2301,2372.0,74.74002676892358,-181.09859437097225,46.525794810478466,4.44,4.602,4.744,0.16199999999999992,0.3039999999999994,49.75124378109453,6,0.9901172273749688,85.24706931562578
2823,2984,3064.0,164.27617927792843,-174.25379789298725,47.08022644040606,5.646,5.968,6.128,0.32200000000000006,0.4820000000000002,64.6551724137931,7,0.9816815294709743,85.45796176322564
3287,3877,,144.26423955329196,-282.0885401181963,,6.574,7.754,,1.1799999999999997,,43.859649122807014,8,1.120245189706613,81.99387025733468
3971,4323,,215.5563917444948,-196.9418908874078,,7.942,8.646,,0.7040000000000006,,68.4931506849315,9,0.22401008411037165,104.39974789724072
4409,4545,,39.24801149038329,-191.06155016115392,,8.818,9.09,,0.27200000000000024,,109.89010989010988,10,1.2358679708004918,79.10330072998771
4682,4982,5130.0,153.77231164911004,-183.70044920674263,80.82439091874474,9.364,9.964,10.26,0.5999999999999996,0.895999999999999,44.576523031203564,11,1.204931113167675,79.87672217080812
5355,5451,5601.0,210.83191863640917,-152.51773409476425,26.88923988431507,10.71,10.902,11.202,0.1919999999999984,0.4919999999999991,76.53061224489795,12,1.1675223409813933,80.81194147546518
5747,5902,,48.219614910017725,-154.69838977091183,,11.494,11.804,,0.3100000000000005,,103.44827586206897,13,1.3775180334909167,75.56204916272708
6037,6138,6215.0,150.30063443972753,-160.28554231628559,13.641834467821134,12.074,12.276,12.43,0.20199999999999996,0.35599999999999987,73.52941176470588,14,1.2693693664855419,78.26576583786145
6445,6608,6683.0,52.361800244605135,-129.14884075721426,92.61419043886019,12.89,13.216,13.366,0.32599999999999874,0.4759999999999991,87.71929824561403,15,1.3087877604657028,77.28030598835744
6787,6864,6934.0,98.53478405000347,-193.2312050010296,46.984915676177714,13.574,13.728,13.868,0.15399999999999991,0.2940000000000005,74.81296758104737,16,1.1677560742905215,80.80609814273696
7188,7349,7432.0,81.08500744012068,-189.11462471626817,110.08918118139832,14.376,14.698,14.864,0.32200000000000095,0.4880000000000013,90.9090909090909,17,1.2753464929544627,78.11633767613843
7518,7600,7673.0,130.29863744771336,-237.71818808672245,41.222202326979115,15.036,15.2,15.346,0.1639999999999997,0.3100000000000005,117.1875,18,1.1952948672226156,80.11762831943462
7774,8082,8170.0,141.05718957056337,-213.50825975862716,103.62351462552077,15.548,16.164,16.34,0.6160000000000014,0.7919999999999998,63.02521008403362,19,0.9404082521700668,86.48979369574833
8250,8795,,130.6311765262261,-173.485294580948,,16.5,17.59,,1.0899999999999999,,47.84688995215311,20,0.880488428358907,87.98778929102733
8877,9043,9117.0,143.24367372045302,-192.60875809962613,91.09735712272568,17.754,18.086,18.234,0.3319999999999972,0.4800000000000004,89.28571428571428,21,0.7655652366831596,90.86086908292101
9213,9280,9417.0,72.51817334063429,-129.41782908285293,76.78272005806107,18.426,18.56,18.834,0.13400000000000034,0.40800000000000125,66.66666666666667,22,0.9373501051609051,86.56624737097738
9663,9971,,159.11848759158093,-170.93575574304126,,19.326,19.942,,0.6159999999999997,,64.23982869379014,23,0.8916858376505338,87.70785405873666
10130,10205,10270.0,148.3663026407831,-197.41857974337785,2.655690809297155,20.26,20.41,20.54,0.14999999999999858,0.2799999999999976,63.42494714587738,24,-0.5219943288895679,123.0498582222392
10603,10878,10951.0,100.41977317186907,-146.5263402317407,32.88799543107844,21.206,21.756,21.902,0.5500000000000007,0.6960000000000015,54.24954792043399,25,0.6708935505441127,93.22766123639718
11156,11311,11392.0,141.40474213008088,-238.25746510316145,67.95574314141227,22.312,22.622,22.784,0.3099999999999987,0.47199999999999775,94.6372239747634,26,0.5213412604659727,96.96646848835069
11473,11764,,114.70307026591514,-219.67707420538034,,22.946,23.528,,0.5819999999999972,,69.76744186046511,27,-0.256513473999033,116.41283684997583
11903,12192,,187.22829726869864,-146.8280941410004,,23.806,24.384,,0.5779999999999994,,83.79888268156425,28,1.5755612466498277,70.6109688337543
12261,12649,12720.0,71.29471958211586,-111.67678143849713,65.50963812807835,24.522,25.298,25.44,0.7759999999999998,0.9180000000000028,55.452865064695004,29,1.0685986263099465,83.28503434225134
12802,12876,13008.0,126.89414718087971,-178.16677662818495,71.4630879457299,25.604,25.752,26.016,0.1479999999999997,0.41199999999999903,78.94736842105263,30,0.9299578017494352,86.75105495626411
13182,13298,13372.0,99.71123074676215,-105.00580954015504,82.20043426921652,26.364,26.596,26.744,0.23199999999999932,0.379999999999999,100.0,31,1.0910738091178598,82.7231547720535
13482,13797,13866.0,115.21312200996691,-193.6476630069892,35.9615709215283,26.964,27.594,27.732,0.6300000000000026,0.7680000000000007,48.07692307692308,32,0.8971914489598811,87.57021377600297
14106,14274,14357.0,180.4230282707992,-153.8779522146177,53.75991877691203,28.212,28.548,28.714,0.3359999999999985,0.5019999999999989,86.45533141210375,33,1.0356323565557604,84.109191086106
14453,14527,14589.0,71.68331731022604,-143.06856514117214,33.743232191154526,28.906,29.054,29.178,0.1479999999999997,0.272000000000002,78.53403141361257,34,0.8149493852109461,89.62626536972635
14835,15008,,160.50934592738363,-159.79077436795882,,29.67,30.016,,0.34599999999999653,,85.9598853868195,35,0.8615964911757211,88.46008772060696
15184,15268,15423.0,150.84783005808876,-187.9362911224603,81.14378379110371,30.368,30.536,30.846,0.1680000000000028,0.47800000000000153,79.36507936507937,36,0.9657563942897199,85.856090142757
15562,15751,,124.64818400323125,-221.70942422885332,,31.124,31.502,,0.3780000000000001,,83.10249307479225,37,0.9847232972473644,85.3819175688159
15923,15999,16056.0,192.10303369495364,-126.63488856630029,-4.884679029013012,31.846,31.998,32.112,0.15200000000000102,0.2660000000000018,81.08108108108108,38,0.8530657842679732,88.67335539330067
16293,16487,,206.40250548134495,-242.96531494181133,,32.586,32.974,,0.3879999999999981,,85.71428571428572,39,0.9093005391192331,87.26748652201917
16643,16722,16820.0,148.98419098693984,-201.7879160300828,120.30326677556425,33.286,33.444,33.64,0.15800000000000125,0.3539999999999992,81.30081300813008,40,0.8729539372476359,88.1761515688091
17012,17201,,198.09368805666983,-188.85521400504226,,34.024,34.402,,0.3780000000000001,,91.1854103343465,41,0.7309715791248175,91.72571052187956
17341,17639,,89.82242247422049,-147.00838663304702,,34.682,35.278,,0.5959999999999965,,80.64516129032258,42,0.5808873752260968,95.47781561934758
17713,18108,,159.1417586118634,-241.0399653687949,,35.426,36.216,,0.7899999999999991,,63.15789473684211,43,0.8715998470299924,88.2100038242502
18188,18339,18410.0,169.98975468541911,-230.8805463972343,124.10082699770287,36.376,36.678,36.82,0.3019999999999996,0.4440000000000026,55.762081784386616,44,0.8572393048555133,88.56901737861217
18726,19030,,111.77007956502722,-195.1393998543069,,37.452,38.06,,0.6080000000000041,,68.4931506849315,45,2.1963020423215243,55.09244894196189
19164,19261,19388.0,143.45614351593179,-144.68056156935396,95.92496278372545,38.328,38.522,38.776,0.1939999999999955,0.4480000000000004,78.74015748031496,46,1.0331734594482818,84.17066351379296
19545,19704,,60.73633302876848,-174.86394278695207,,39.09,39.408,,0.31799999999999784,,92.5925925925926,47,0.9823526436483527,85.44118390879117
19869,20170,,226.3833773679119,-178.02787389686384,,39.738,40.34,,0.6020000000000039,,78.125,48,0.967244733669498,85.81888165826254
20253,20403,20457.0,72.10502969392789,-183.96346249961854,-50.682277429801296,40.506,40.806,40.914,0.29999999999999716,0.40800000000000125,93.45794392523364,49,0.9558668146613694,86.10332963346576
20574,20866,,226.5938542622515,-208.91884295924584,,41.148,41.732,,0.5839999999999961,,80.86253369272237,50,3.808471193758911,14.788220156027222
20945,21106,21155.0,63.3498483062116,-161.5111570965748,-72.34180586334577,41.89,42.212,42.31,0.32200000000000273,0.4200000000000017,91.46341463414633,51,3.3172835203499713,27.06791199125071
21273,21564,,223.46027582978164,-211.98520379257124,,42.546,43.128,,0.5820000000000007,,79.15567282321899,52,0.4147135753774699,99.63216061556325
21652,21812,21874.0,93.47698611202894,-185.82512453763323,22.745752994267633,43.304,43.624,43.748,0.3200000000000003,0.4439999999999955,92.87925696594426,53,0.8546505359049852,88.63373660237536
