sys_idx,notch_idx,dia_idx,systolic_amp,notch_amp,diastolic_amp,systolic_time,notch_time,diastolic_time,rise_time,pulse_width,heart_rate,beat_idx,R_ratio,SpO2_est
65,152,,-3.7779952698129016,-31.629753726044047,,0.13,0.304,,0.174,,83.56545961002786,0,1.025239586396025,84.36901034009938
424,517,593.0,106.4956284755191,-103.07978047251095,-48.8143736876487,0.848,1.034,1.186,0.18600000000000005,0.33799999999999997,63.55932203389831,1,2.186391600087519,55.34020999781202
896,992,1066.0,131.04840361736464,-115.04452133024189,-61.421164810544134,1.792,1.984,2.132,0.19199999999999995,0.3400000000000001,65.21739130434783,2,0.9724212311361049,85.68946922159738
1356,1455,1534.0,151.7669094275639,-123.95487052284678,-70.15500526363736,2.712,2.91,3.068,0.19799999999999995,0.35599999999999987,61.09979633401222,3,0.9880485533879552,85.29878616530112
1847,1946,2023.0,164.1410431782726,-142.7241483923092,-78.16135921781235,3.694,3.892,4.046,0.19799999999999995,0.3520000000000003,60.24096385542169,4,0.9960928370278423,85.09767907430394
2345,2443,,174.49248583977234,-165.01997134295436,,4.69,4.886,,0.19599999999999973,,64.6551724137931,5,2.394161028266387,50.14597429334032
2809,2907,2990.0,176.89224988855244,-175.82676226689327,-77.18158878797993,5.618,5.814,5.98,0.19599999999999973,0.3620000000000001,65.0759219088937,6,1.2001755089770505,79.99561227557373
3270,3366,3451.0,196.2677055384871,-187.21950335974552,-82.6052539907852,6.54,6.732,6.902,0.19200000000000017,0.3620000000000001,62.24066390041494,7,0.8515081437842523,88.71229640539369
3752,3847,3929.0,198.66532660699045,-189.76046665481255,-82.28004358609282,7.504,7.694,7.858,0.1900000000000004,0.3540000000000001,60.0,8,0.8336502430368776,89.15874392407807
4252,4348,4427.0,203.19894233928449,-202.07523908229456,-80.46392233169082,8.504,8.696,8.854,0.19200000000000017,0.34999999999999964,60.120240480961925,9,1.0456897590164698,83.85775602458826
4751,4847,4935.0,212.5972787521654,-211.347408584275,-85.25179369831991,9.502,9.694,9.87,0.19200000000000017,0.36799999999999855,60.851926977687626,10,1.511546705689466,72.21133235776335
5244,5339,5423.0,212.52409408068993,-211.89759349559,-90.23078235357592,10.488,10.678,10.846,0.19000000000000128,0.35800000000000054,61.601642710472284,11,1.2745389209311293,78.13652697672177
5731,5826,5908.0,197.86598925641437,-206.63243193653088,-78.84457245761084,11.462,11.652,11.816,0.1899999999999995,0.354000000000001,65.21739130434783,12,0.9013139667652551,87.46715083086862
6191,6288,6370.0,189.5657652376778,-174.4239994665676,-71.42350088867751,12.382,12.576,12.74,0.19400000000000084,0.35800000000000054,63.42494714587738,13,0.8009806320827104,89.97548419793225
6664,6760,6844.0,170.12775340659132,-151.09663950869415,-71.13241133977195,13.328,13.52,13.688,0.19200000000000017,0.3600000000000012,63.02521008403362,14,1.1281572917647968,81.79606770588008
7140,7237,7319.0,147.8470071007494,-129.7120336046377,-68.33412419351271,14.28,14.474,14.638,0.19400000000000084,0.35800000000000054,62.761506276150634,15,1.0510375914809418,83.72406021297645
7618,7721,7804.0,145.05196081624854,-112.22637350234477,-73.61175567039109,15.236,15.442,15.608,0.20599999999999952,0.3719999999999999,59.642147117296226,16,1.2130712316140067,79.67321920964983
8121,8226,,137.30421739535356,-108.41448571816173,,16.242,16.452,,0.21000000000000085,,59.171597633136095,17,0.7464808088141054,91.33797977964737
8628,8732,,146.1522839580579,-123.02510299723998,,17.256,17.464,,0.2079999999999984,,60.0,18,0.8587972768455531,88.53006807886118
9128,9230,,152.83551792203144,-146.24907592336498,,18.256,18.46,,0.20400000000000063,,63.55932203389831,19,1.4075309742489235,74.81172564377691
9600,9702,,180.42795964991737,-156.95974268710572,,19.2,19.404,,0.20400000000000063,,60.97560975609756,20,0.9246413090488786,86.88396727377804
10092,10191,10277.0,186.72749723543052,-179.73099470101454,-85.3319571727362,20.184,20.382,20.554,0.1980000000000004,0.36999999999999744,60.483870967741936,21,0.8647334207706693,88.38166448073326
