sys_idx,notch_idx,dia_idx,systolic_amp,notch_amp,diastolic_amp,systolic_time,notch_time,diastolic_time,rise_time,pulse_width,heart_rate,beat_idx,R_ratio,SpO2_est
308,564,,59.142115094121074,-64.50547776962345,,0.616,1.128,,0.5119999999999999,,78.53403141361257,0,-2.1147481929635705,162.86870482408926
690,907,,37.05506580732449,-54.58439060330083,,1.38,1.814,,0.43400000000000016,,93.16770186335404,1,-0.1217240345998028,113.04310086499507
1012,1270,,57.047192554450206,-53.36254259683292,,2.024,2.54,,0.516,,70.2576112412178,2,0.32149691337525216,101.9625771656187
1439,1606,,67.08527207280802,-63.440511214089874,,2.878,3.212,,0.3340000000000001,,86.20689655172414,3,-1.3662992918173136,144.15748229543283
1787,2008,,63.29570417913536,-48.31120478477981,,3.574,4.016,,0.44200000000000017,,94.33962264150944,4,0.9066403835790288,87.33399041052428
2105,2354,,33.18804891170788,-42.90568400701495,,4.21,4.708,,0.4980000000000002,,87.97653958944281,5,2.305050079085314,52.373748022867154
2446,2698,,41.4858984577726,-52.445127603160664,,4.892,5.396,,0.5039999999999996,,85.47008547008548,6,1.1157785568760636,82.10553607809841
2797,3060,,35.64656965636293,-68.39970638871915,,5.594,6.12,,0.5259999999999998,,67.11409395973155,7,1.7893334789808375,65.26666302547906
3244,3741,3833.0,58.98997608137931,-39.49684258832545,53.42846088972442,6.488,7.482,7.666,0.9939999999999998,1.178,44.44444444444444,8,0.44056808728651103,98.98579781783722
3919,4083,4181.0,56.658589175051496,-54.48065322355997,22.46830708706278,7.838,8.166,8.362,0.3280000000000003,0.524,90.9090909090909,9,1.1090825562637898,82.27293609340525
4249,4419,,25.59499306143686,-47.14452340483802,,8.498,8.838,,0.33999999999999986,,111.94029850746269,10,0.8309739753338253,89.22565061665436
4517,4776,,42.24436970733564,-42.70381846090979,,9.034,9.552,,0.5179999999999989,,84.26966292134831,11,-1.3051970475964503,142.62992618991126
4873,5112,5193.0,33.872534884652865,-41.69616476881865,36.834087848835935,9.746,10.224,10.386,0.47799999999999976,0.6399999999999988,71.25890736342043,12,0.879629460168752,88.0092634957812
