sys_idx,notch_idx,dia_idx,systolic_amp,notch_amp,diastolic_amp,systolic_time,notch_time,diastolic_time,rise_time,pulse_width,heart_rate,beat_idx,R_ratio,SpO2_est
348,425,504.0,114.86219754141334,-149.95280658592893,37.0286113105809,0.696,0.85,1.008,0.15400000000000003,0.31200000000000006,62.11180124223603,0,-0.8639423091014043,131.5985577275351
831,907,983.0,97.56031002869665,-143.02230975957002,40.27379656862491,1.662,1.814,1.966,0.15200000000000014,0.30400000000000005,62.89308176100629,1,-1.654921462500174,151.37303656250435
1308,1618,1697.0,87.63952172623924,-137.4520179804335,39.88595604259889,2.616,3.236,3.394,0.6200000000000001,0.778,64.1025641025641,2,0.5652514919430852,95.86871270142287
1776,1852,1931.0,101.13747798020103,-140.85208222464107,38.58853640362711,3.552,3.704,3.862,0.15200000000000014,0.31000000000000005,63.69426751592357,3,0.7816218403422319,90.4594539914442
2247,2564,2644.0,106.6531967487506,-147.53421904266594,32.69470513512028,4.494,5.128,5.288,0.6340000000000003,0.7940000000000005,61.98347107438017,4,-0.5393304365710712,123.48326091427678
2731,3052,3128.0,114.8598285862623,-143.85633235830326,28.78709056587775,5.462,6.104,6.256,0.6420000000000003,0.7940000000000005,61.224489795918366,5,0.8427925383751561,88.9301865406211
3221,3539,,105.67932721105346,-147.13662695136136,,6.442,7.078,,0.6360000000000001,,75.75757575757575,6,1.0841683222761167,82.89579194309708
3617,3782,3860.0,32.804606670602716,-150.41073333310018,38.25027334275569,7.234,7.564,7.72,0.33000000000000007,0.48599999999999977,90.63444108761328,7,1.037407475990155,84.06481310024613
3948,4269,4348.0,117.11077354869738,-157.0240310422368,36.55186728354433,7.896,8.538,8.696,0.6420000000000003,0.7999999999999998,60.851926977687626,8,0.48575175652668096,97.85620608683297
4441,4519,4598.0,123.81473367401775,-160.19269136673913,32.25585588410823,8.882,9.038,9.196,0.15600000000000058,0.31400000000000006,119.5219123505976,9,0.24322879394962774,103.9192801512593
4692,4769,4847.0,117.83648807642687,-149.04249639307807,37.79023022649419,9.384,9.538,9.694,0.15399999999999991,0.3100000000000005,120.0,10,0.18556908035244715,105.36077299118882
4942,5019,5096.0,114.05843413932615,-155.43339481793382,37.78212459707732,9.884,10.038,10.192,0.15399999999999991,0.30799999999999983,119.04761904761905,11,0.6137816452050016,94.65545886987496
5194,5518,,103.67294445969421,-143.41505605065686,,10.388,11.036,,0.6479999999999997,,75.18796992481202,12,1.0693778301775487,83.26555424556128
5593,5763,5841.0,40.84453655194065,-147.2190906072886,42.4327521339923,11.186,11.526,11.682,0.33999999999999986,0.49600000000000044,89.02077151335311,13,1.0437840560108431,83.90539859972893
5930,6252,6330.0,110.76813422762815,-161.7413008813022,36.94700876123398,11.86,12.504,12.66,0.6440000000000001,0.8000000000000007,61.224489795918366,14,1.8679481337400556,63.30129665649861
6420,6499,6578.0,124.28150572045463,-158.93591177836086,34.16927353601442,12.84,12.998,13.156,0.15799999999999947,0.3160000000000007,120.0,15,-2.5252040938878655,173.13010234719664
6670,6748,6826.0,120.78958317587734,-159.21336486080486,32.44678096690524,13.34,13.496,13.652,0.15600000000000058,0.3119999999999994,119.04761904761905,16,2.0329762165718073,59.175594585704815
6922,7000,7076.0,125.90819588513168,-155.55077978818173,34.060415922814904,13.844,14.0,14.152,0.15600000000000058,0.30799999999999983,118.11023622047244,17,1.693816923750881,67.65457690622797
7176,7253,7329.0,118.48531337046064,-150.92402345217522,30.884477942189168,14.352,14.506,14.658,0.15399999999999991,0.30599999999999916,60.0,18,1.080218443281626,82.99453891795935
7676,7998,8075.0,108.18779168160826,-153.83468000879827,39.546336360512605,15.352,15.996,16.15,0.6440000000000001,0.7979999999999983,61.09979633401222,19,0.5479146719997904,96.30213320000524
8167,8244,8325.0,121.08264014114938,-162.23355471162904,37.47833604224435,16.334,16.488,16.65,0.15399999999999991,0.31599999999999895,60.60606060606061,20,-3.6672516036499454,201.68129009124863
8662,8740,8820.0,124.96613390729208,-156.62267996603921,28.801105681387707,17.324,17.48,17.64,0.1559999999999988,0.31599999999999895,59.880239520958085,21,1.1379677134577955,81.5508071635551
9163,9241,9317.0,117.34266216540388,-148.92510400177403,30.23862899967599,18.326,18.482,18.634,0.1559999999999988,0.30799999999999983,118.57707509881423,22,0.7373422611004755,91.56644347248812
9416,9741,,111.06612424732792,-144.46613021552128,,18.832,19.482,,0.6499999999999986,,74.81296758104737,23,1.0256612799198779,84.35846800200305
9817,9988,10066.0,36.14755054727711,-155.34381330984965,34.20725350891589,19.634,19.976,20.132,0.34199999999999875,0.4980000000000011,87.97653958944281,24,1.0388862254017843,84.0278443649554
10158,10481,10563.0,118.29041645794071,-155.3894831123393,32.10941050046217,20.316,20.962,21.126,0.6460000000000008,0.8100000000000023,60.851926977687626,25,-4.045507127840887,211.1376781960222
10651,10729,10805.0,120.41472461948348,-150.241658531337,36.44107109500216,21.302,21.458,21.61,0.1559999999999988,0.30799999999999983,119.04761904761905,26,-2.5835223669630776,174.58805917407693
10903,10980,11056.0,108.7268271374891,-146.18510262146154,34.09950244503118,21.806,21.96,22.112,0.15399999999999991,0.3059999999999974,75.56675062972292,27,1.0460151493539884,83.8496212661503
11300,11472,11548.0,37.175851815831464,-144.2316391159103,36.90590116782404,22.6,22.944,23.096,0.34399999999999764,0.49599999999999866,88.49557522123894,28,1.0692810492455183,83.26797376886205
11639,11960,12040.0,110.04145572647383,-150.3223150105157,42.31377309316169,23.278,23.92,24.08,0.642000000000003,0.8019999999999996,61.224489795918366,29,1.23075625662695,79.23109358432625
