sys_idx,notch_idx,dia_idx,systolic_amp,notch_amp,diastolic_amp,systolic_time,notch_time,diastolic_time,rise_time,pulse_width,heart_rate,beat_idx,R_ratio,SpO2_est
65,150,219,392.3628469660676,-423.6739955242339,-84.7377327958389,0.13,0.3,0.438,0.16999999999999998,0.308,61.7283950617284,0,1.0479109637061004,83.80222590734749
551,640,708,471.8698427595164,-436.2399715595871,-147.3052207280688,1.102,1.28,1.416,0.17799999999999994,0.31399999999999983,59.523809523809526,1,1.037926127268882,84.05184681827795
1055,1145,1212,463.38996550924156,-419.2707942723079,-132.45972323021124,2.11,2.29,2.424,0.18000000000000016,0.31400000000000006,60.483870967741936,2,1.0371213287812204,84.0719667804695
1551,1639,1706,407.7091377278838,-411.01686690251773,-82.73551082146757,3.102,3.278,3.412,0.17600000000000016,0.31000000000000005,64.93506493506493,3,-0.33638154161521244,118.40953854038031
2013,2100,2166,412.5359513123851,-394.06598636430704,-108.8039432435136,4.026,4.2,4.332,0.17400000000000038,0.30600000000000005,62.89308176100629,4,0.953379153996071,86.16552115009823
2490,2580,2645,469.1944569709353,-394.35468947300063,-146.7794863166089,4.98,5.16,5.29,0.17999999999999972,0.3099999999999996,57.80346820809248,5,0.9478713371540973,86.30321657114757
3009,3099,3165,456.0392312676091,-417.0308998523902,-161.60604395641917,6.018,6.198,6.33,0.1800000000000006,0.3120000000000003,60.60606060606061,6,1.0235430765601787,84.41142308599552
3504,3593,3660,448.5927886238412,-400.4142921587454,-123.44277310923722,7.008,7.186,7.32,0.17799999999999994,0.3120000000000003,61.855670103092784,7,0.9784899634220297,85.53775091444926
3989,4076,4144,398.579786886787,-398.2380815578849,-78.68014854566809,7.978,8.152,8.288,0.1739999999999995,0.3100000000000005,69.12442396313364,8,1.0137969831604132,84.65507542098968
4423,4509,4576,367.04411412883485,-376.3986394970388,-75.83311375710075,8.846,9.018,9.152,0.1720000000000006,0.30599999999999916,70.09345794392523,9,1.0076280618125046,84.80929845468738
4851,4940,5008,410.47485369702207,-399.37460464676445,-137.37858789485148,9.702,9.88,10.016,0.17800000000000082,0.31400000000000006,67.56756756756756,10,0.7349916287848904,91.62520928037773
5295,5384,5452,438.2040769937085,-393.75452901372904,-136.89563641325338,10.59,10.768,10.904,0.17800000000000082,0.31400000000000006,63.29113924050633,11,0.7776124767528054,90.55968808117987
5769,5857,5925,417.40984679072125,-410.7266863232482,-103.9277429318155,11.538,11.714,11.85,0.17600000000000016,0.3119999999999994,68.64988558352402,12,1.0760527729986622,83.09868067503345
6206,6293,6361,383.01261219914284,-392.413466705047,-91.5768809923377,12.412,12.586,12.722,0.1739999999999995,0.3099999999999987,69.12442396313364,13,1.0875720560479938,82.81069859880016
6640,6729,6796,430.54063692053666,-398.7410309431474,-132.9683426219384,13.28,13.458,13.592,0.17800000000000082,0.31200000000000117,65.21739130434783,14,0.6075355099767148,94.81161225058213
7100,7188,7254,437.1902893367459,-405.3575396877508,-120.90741441117663,14.2,14.376,14.508,0.17600000000000016,0.30799999999999983,66.81514476614699,15,1.0605646110430047,83.48588472392488
7549,7636,7702,403.96867695046376,-396.88697702559574,-109.6877705671853,15.098,15.272,15.404,0.1739999999999995,0.30599999999999916,69.44444444444444,16,1.0765807229371087,83.08548192657229
7981,8070,8138,419.41584850751013,-412.57119543593734,-126.8340992908484,15.962,16.14,16.276,0.17800000000000082,0.31400000000000006,69.76744186046511,17,0.6834523786180174,92.91369053454956
